district,type,lng,lat,trading_area,school_num,similar_shops_num,human_traffic,subway_num,bus_station_num,residence_num,office_building_num,school_num_rank,similar_shops_num_rank,human_traffic_rank,subway_num_rank,bus_station_num_rank,residence_num_rank,office_building_num_rank,total_score
浦东新区,1-待定商圈,121.53014088939335,31.230266701843888,潍坊,42,80,2527,119,252,149,141,171.5,63.0,146.0,113.5,104.0,38.5,55.0,691.5
大邑县,1-待定商圈,103.43337823750547,30.53834834729021,新场,120,80,661,140,20,14,0,41.0,63.0,221.0,47.5,243.0,242.0,243.0,1100.5
浦东新区,1-待定商圈,121.50981377352923,31.164388230536062,杨东,14,50,9447,104,215,147,136,226.0,166.5,43.5,134.0,139.5,110.5,130.0,950.0
浦东新区,3-普通商圈（58/赶集）,121.55426453133383,31.244932157919656,洋泾,27,34,3148,66,219,148,135,193.5,195.0,132.0,185.5,134.5,71.5,142.5,1054.5
浦东新区,1-待定商圈,121.5061035123187,31.24273392192252,正大广场,45,80,2527,128,280,143,132,163.0,63.0,146.0,103.5,39.0,202.5,171.0,888.0
浦东新区,3-普通商圈（58/赶集）,121.51008554077602,31.183783987907514,七浦路,17,59,3457,108,199,147,138,215.5,153.0,128.5,124.0,161.5,110.5,100.0,993.0
浦东新区,3-普通商圈（58/赶集）,121.76616804142135,31.116923092458862,祝桥,120,10,779,140,71,146,24,41.0,241.5,219.0,47.5,232.0,151.0,226.0,1158.0
浦东新区,1-待定商圈,121.55874452113036,31.25976813917425,杨浦大桥,26,30,426,67,208,149,137,196.0,204.0,225.0,183.5,151.0,38.5,115.0,1113.0
杨浦区,2-普通商圈,121.51847248635603,31.245330465361388,东外滩,41,80,2633,116,280,147,136,175.5,63.0,143.0,117.5,39.0,110.5,130.0,778.5
西城区,4-优质商圈,116.35716536539523,39.94710251670445,动物园,120,63,21810,105,161,144,135,41.0,148.5,2.0,133.0,187.0,192.5,142.5,846.5
长宁区,4-优质商圈,121.4056829339784,31.205612475813236,古北,100,80,18762,97,209,141,139,87.0,63.0,4.0,143.5,149.0,215.0,83.5,745.0
长宁区,4-优质商圈,121.3697003332174,31.199321250271346,虹桥机场,26,34,19949,57,160,148,136,196.0,195.0,3.0,198.0,189.5,71.5,130.0,983.0
长宁区,4-优质商圈,121.43156105852111,31.211794433261975,上海影城,120,80,9267,140,280,149,143,41.0,63.0,50.0,47.5,39.0,38.5,29.0,308.0
沙河口区,3-普通商圈（58/赶集）,121.60617220929177,38.91912253395041,中山公园,31,80,595,80,178,147,131,184.0,63.0,222.0,165.5,175.0,110.5,177.0,1097.0
长宁区,4-优质商圈,121.3985179952638,31.2126901349816,仙霞新村,60,80,8667,99,205,147,147,133.0,63.0,54.0,138.5,155.5,110.5,2.5,657.0
长宁区,4-优质商圈,121.40533309815004,31.217846499565226,天山路,80,80,12828,124,214,146,146,103.0,63.0,24.0,109.0,143.0,151.0,5.5,598.5
长宁区,3-普通商圈（58/赶集）,121.38023122576998,31.193893895812735,程家桥,39,80,16966,60,200,150,132,178.0,63.0,8.0,192.5,160.0,11.5,171.0,784.0
长宁区,3-普通商圈（58/赶集）,121.43947211057973,31.225076731826505,江苏路地铁,120,80,9267,140,280,150,140,41.0,63.0,50.0,47.5,39.0,11.5,68.5,320.5
长宁区,1-待定商圈,121.41013782238032,31.21658696955981,娄山关路,100,80,9267,126,225,147,145,87.0,63.0,50.0,106.5,128.5,110.5,8.0,553.5
长宁区,3-普通商圈（58/赶集）,121.4439205994722,31.22591905482419,镇宁路,120,80,9372,140,280,143,140,41.0,63.0,47.0,47.5,39.0,202.5,68.5,508.5
南明区,1-待定商圈,106.71400892377366,26.568975380467872,遵义路,30,80,1358,39,212,138,143,187.0,63.0,199.5,209.5,146.0,224.5,29.0,1058.5
南明区,1-待定商圈,106.72405851331678,26.572807514810236,新华路,21,80,1358,32,194,140,141,205.0,63.0,199.5,214.0,168.0,219.5,55.0,1124.0
奉贤区,3-普通商圈（58/赶集）,121.53067902307228,30.833700191144114,海湾,10,80,412,140,69,101,6,243.0,63.0,227.0,47.5,233.0,237.0,238.0,1288.5
奉贤区,3-普通商圈（58/赶集）,121.51196855489826,30.991759008422846,金汇,120,11,2074,140,61,143,18,41.0,236.5,159.0,47.5,235.0,202.5,228.5,1150.0
奉贤区,3-普通商圈（58/赶集）,121.46749691818741,30.922795494066204,南桥,12,48,685,30,214,149,144,235.0,171.0,220.0,219.0,143.0,38.5,15.5,1042.0
奉贤区,3-普通商圈（58/赶集）,121.40353245112573,30.90702503752978,庄行,120,80,3806,140,65,144,4,41.0,63.0,119.5,47.5,234.0,192.5,239.0,936.5
虹口区,4-优质商圈,121.47626194647461,31.28411671209507,广中路,120,58,2023,97,230,145,142,41.0,154.0,165.5,143.5,124.5,178.0,42.5,849.0
奉贤区,3-普通商圈（58/赶集）,121.48037916556684,30.837015409371816,柘林,120,80,367,140,75,146,8,41.0,63.0,228.0,47.5,230.0,151.0,236.0,996.5
虹口区,2-普通商圈,121.49010845867782,31.254293672539305,海宁路,66,80,2023,140,280,144,141,121.0,63.0,165.5,47.5,39.0,192.5,55.0,683.5
虹口区,4-优质商圈,121.50329972333232,31.269613970376113,和平公园,120,54,1866,140,248,146,139,41.0,161.0,179.0,47.5,108.0,151.0,83.5,771.0
虹口区,4-优质商圈,121.48212868312083,31.298528272457524,凉城,120,38,2035,73,219,148,143,41.0,189.0,163.0,179.0,134.5,71.5,29.0,807.0
虹口区,4-优质商圈,121.4891110163756,31.273087626084223,鲁迅公园,120,66,2023,130,259,144,141,41.0,141.5,165.5,100.5,99.0,192.5,55.0,795.0
虹口区,4-优质商圈,121.48989478134824,31.263760238140712,四川北路,100,80,2023,140,280,150,141,87.0,63.0,165.5,47.5,39.0,11.5,55.0,468.5
虹口区,4-优质商圈,121.49791928918191,31.287570541028444,曲阳地区,120,80,2320,117,232,148,143,41.0,63.0,155.0,116.0,121.5,71.5,29.0,597.0
虹口区,4-优质商圈,121.50888083295975,31.284124236620226,四平路,120,80,1987,132,226,147,144,41.0,63.0,170.5,97.5,126.5,110.5,15.5,624.5
虹口区,1-待定商圈,121.50777484850657,31.276186885218692,大连,120,80,2396,140,243,146,143,41.0,63.0,152.0,47.5,113.0,151.0,29.0,596.5
虹口区,1-待定商圈,121.48736165178009,31.276684531886847,虹口足球场,120,64,1890,102,246,144,144,41.0,146.0,177.5,135.5,110.5,192.5,15.5,818.5
虹口区,1-待定商圈,121.48732178818204,31.264335590010585,东宝兴路,100,80,1890,140,280,148,141,87.0,63.0,177.5,47.5,39.0,71.5,55.0,540.5
虹口区,4-优质商圈,121.48577749055501,31.29377267205075,江湾,120,80,1914,106,221,150,142,41.0,63.0,176.0,131.5,131.5,11.5,42.5,597.0
虹口区,1-待定商圈,121.50151615172045,31.297021596393076,运光,120,80,987,106,221,148,139,41.0,63.0,215.0,131.5,131.5,71.5,83.5,737.0
虹口区,4-优质商圈,121.50309243475482,31.268886668888015,临平路,120,54,1987,138,251,145,138,41.0,161.0,170.5,95.0,106.0,178.0,100.0,851.5
徐汇区,2-普通商圈,121.44724418279303,31.21683665934197,丁香花园,120,80,7868,140,280,147,142,41.0,63.0,57.0,47.5,39.0,110.5,42.5,400.5
徐汇区,4-优质商圈,121.45364846190212,31.12363558166863,华泾,120,11,10911,140,114,147,126,41.0,236.5,32.0,47.5,217.0,110.5,195.5,880.0
徐汇区,4-优质商圈,121.46071773630348,31.201942012653312,枫林路,120,80,5051,140,280,149,136,41.0,63.0,86.5,47.5,39.0,38.5,130.0,445.5
徐汇区,4-优质商圈,121.45617790989061,31.18079190703069,龙华,65,80,13751,140,182,146,143,123.0,63.0,14.5,47.5,173.0,151.0,29.0,601.0
徐汇区,4-优质商圈,121.43755020179947,31.15214381934415,上海南站,100,31,14152,86,177,150,137,87.0,201.5,13.0,154.0,176.5,11.5,115.0,758.5
海淀区,1-待定商圈,116.35033682124175,39.95628284362252,交通大学,120,80,5135,120,141,143,134,41.0,63.0,83.0,111.5,202.0,202.5,153.5,856.5
徐汇区,4-优质商圈,121.42635839548603,31.16861408834855,上海师大,120,57,11554,140,197,147,140,41.0,155.5,27.5,47.5,166.5,110.5,68.5,617.0
徐汇区,4-优质商圈,121.42584634267503,31.175316068737644,田林,120,80,11554,140,222,148,141,41.0,63.0,27.5,47.5,130.0,71.5,55.0,435.5
徐汇区,4-优质商圈,121.44550066535021,31.191115443543936,万体馆,100,80,11554,140,226,149,144,87.0,63.0,27.5,47.5,126.5,38.5,15.5,405.5
徐汇区,2-普通商圈,121.46185450891764,31.21890967872749,音乐学院,120,80,5051,140,280,146,139,41.0,63.0,86.5,47.5,39.0,151.0,83.5,511.5
雨花区,1-待定商圈,113.0259357672649,28.107089891337377,植物园,42,80,2742,17,137,146,123,171.5,63.0,138.0,232.0,206.0,151.0,199.0,1160.5
徐汇区,4-优质商圈,121.44847345796916,31.201153678704618,徐家汇,120,80,16877,140,257,142,137,41.0,63.0,9.0,47.5,101.5,209.0,115.0,586.0
徐汇区,2-普通商圈,121.4478530816518,31.216868023274817,复兴西路,120,80,7868,140,280,146,142,41.0,63.0,57.0,47.5,39.0,151.0,42.5,441.0
鼓楼区,4-优质商圈,118.78160190497371,32.07535096415894,湖南路,120,80,1574,92,163,150,135,41.0,63.0,194.0,149.0,185.5,11.5,142.5,786.5
徐汇区,4-优质商圈,121.42656565676205,31.174167973431516,漕河泾,100,80,11554,140,214,150,140,87.0,63.0,27.5,47.5,143.0,11.5,68.5,448.0
徐汇区,1-待定商圈,121.4350835040373,31.206092401926597,淮海西路,120,80,7868,140,270,149,139,41.0,63.0,57.0,47.5,86.5,38.5,83.5,417.0
徐汇区,4-优质商圈,121.43106028479795,31.146808345125464,华东理工,80,30,8904,60,197,149,141,103.0,204.0,52.5,192.5,166.5,38.5,55.0,812.0
徐汇区,4-优质商圈,121.450445269867,31.208216395491483,衡山路,120,80,9321,140,280,141,140,41.0,63.0,48.0,47.5,39.0,215.0,68.5,522.0
徐汇区,2-普通商圈,121.46915529219935,31.201072006004868,日晖,80,80,5051,140,274,150,134,103.0,63.0,86.5,47.5,81.5,11.5,153.5,546.5
徐汇区,3-普通商圈（58/赶集）,121.42710028236502,31.142419184523547,凌云路,80,52,8904,66,212,150,138,103.0,163.0,52.5,185.5,146.0,11.5,100.0,761.5
徐汇区,1-待定商圈,121.46105959589629,31.221189634762545,襄阳公园,100,80,5051,140,280,147,139,87.0,63.0,86.5,47.5,39.0,110.5,83.5,517.0
徐汇区,2-普通商圈,121.44900429894216,31.188110060882163,上海体育场,100,80,13751,140,215,150,144,87.0,63.0,14.5,47.5,139.5,11.5,15.5,378.5
徐汇区,3-普通商圈（58/赶集）,121.46831010683812,31.20351069334589,斜土路,80,80,5051,140,280,150,137,103.0,63.0,86.5,47.5,39.0,11.5,115.0,465.5
徐汇区,3-普通商圈（58/赶集）,121.45777191973758,31.213346639645376,岳阳,120,80,4773,140,280,146,136,41.0,63.0,90.0,47.5,39.0,151.0,130.0,561.5
徐汇区,4-优质商圈,121.458387537428,31.203540189603977,肇嘉浜路,120,80,5051,140,280,147,138,41.0,63.0,86.5,47.5,39.0,110.5,100.0,487.5
闸北区,4-优质商圈,121.45614222160556,31.31619448192347,彭浦新村,14,48,1351,58,199,149,137,226.0,171.0,201.5,197.0,161.5,38.5,115.0,1110.5
闸北区,4-优质商圈,121.4807280212303,31.258448904971416,老北站,80,80,1793,140,280,147,137,103.0,63.0,185.0,47.5,39.0,110.5,115.0,663.0
宽城区,4-优质商圈,125.33121259885863,43.91472336612178,火车站,16,80,1393,79,252,138,134,219.5,63.0,197.5,169.5,104.0,224.5,153.5,1131.5
闸北区,4-优质商圈,121.4629387584919,31.27845171193618,闸北公园,57,67,1793,79,237,147,141,139.5,138.5,185.0,169.5,118.0,110.5,55.0,916.0
闸北区,4-优质商圈,121.4415138217433,31.2622233470515,中山北路,60,69,3742,118,241,146,138,133.0,137.0,122.5,115.0,116.5,151.0,100.0,875.0
闸北区,2-普通商圈,121.48422955760932,31.262759987385543,宝山路,120,80,1793,140,280,147,144,41.0,63.0,185.0,47.5,39.0,110.5,15.5,501.5
闸北区,1-待定商圈,121.47897385610567,31.262068501847555,北区汽车站,80,80,1793,140,280,147,140,103.0,63.0,185.0,47.5,39.0,110.5,68.5,616.5
闸北区,1-待定商圈,121.46065578346452,31.311535571255533,场中路,14,51,1351,60,209,149,136,226.0,164.5,201.5,192.5,149.0,38.5,130.0,1102.0
闸北区,3-普通商圈（58/赶集）,121.45561334323594,31.306332786849296,共和新路,17,49,1816,54,205,138,136,215.5,168.5,180.0,200.0,155.5,224.5,130.0,1274.0
闸北区,3-普通商圈（58/赶集）,121.4689599107185,31.272438202161837,和田,61,66,1793,108,245,146,140,129.5,141.5,185.0,124.0,112.0,151.0,68.5,911.5
闸北区,1-待定商圈,121.4684792017483,31.273364254367998,柳营路,80,66,1793,107,249,147,141,103.0,141.5,185.0,128.0,107.0,110.5,55.0,830.0
闸北区,3-普通商圈（58/赶集）,121.46171976172673,31.25199919330547,天目西路,70,80,1456,140,280,138,131,117.0,63.0,196.0,47.5,39.0,224.5,177.0,864.0
闸北区,3-普通商圈（58/赶集）,121.4649165397115,31.27882953921074,延长路,55,66,1793,80,234,147,142,143.5,141.5,185.0,165.5,119.0,110.5,42.5,907.5
闸北区,3-普通商圈（58/赶集）,121.47509647717311,31.25993970926046,西藏北路,80,80,1793,140,280,148,139,103.0,63.0,185.0,47.5,39.0,71.5,83.5,592.5
闸北区,3-普通商圈（58/赶集）,121.4428728303918,31.29485984831824,汶水路,19,27,3742,60,192,146,145,210.5,210.5,122.5,192.5,169.5,151.0,8.0,1064.5
闸北区,3-普通商圈（58/赶集）,121.46726413846451,31.2627538630006,芷江西路,80,80,1793,140,258,145,139,103.0,63.0,185.0,47.5,100.0,178.0,83.5,760.0
嘉定区,3-普通商圈（58/赶集）,121.3445477484071,31.25953542260898,江桥,120,43,5249,31,123,109,132,41.0,181.5,82.0,216.5,211.0,236.0,171.0,1139.0
嘉定区,4-优质商圈,121.29582613389545,31.34233743673304,马陆,120,18,2408,140,44,140,56,41.0,217.5,148.0,47.5,237.5,219.5,216.0,1127.0
嘉定区,1-待定商圈,121.26074516396531,31.38802241111945,嘉定城区,11,54,1203,10,160,149,116,239.5,161.0,204.0,240.5,189.5,38.5,200.0,1273.0
嘉定区,3-普通商圈（58/赶集）,121.36975150075341,31.252825060532157,丰庄,11,45,3548,42,159,149,138,239.5,175.5,126.0,208.0,192.5,38.5,100.0,1080.0
嘉定区,4-优质商圈,121.31875543401058,31.300098530771532,南翔,120,22,3806,140,92,135,88,41.0,215.5,119.5,47.5,222.0,229.0,204.0,1078.5
嘉定区,3-普通商圈（58/赶集）,121.26173359912235,31.405354222040867,菊园新区,120,46,288,10,120,144,86,41.0,174.0,230.0,240.5,212.0,192.5,205.0,1295.0
嘉定区,3-普通商圈（58/赶集）,121.37487303376878,31.25687759178441,真新新村,12,43,3444,53,160,148,132,235.0,181.5,130.0,203.0,189.5,71.5,171.0,1181.5
静安区,4-优质商圈,121.4520610002125,31.22904970477882,静安寺,80,80,4443,140,280,148,143,103.0,63.0,99.0,47.5,39.0,71.5,29.0,452.0
东湖区,2-普通商圈,115.91910244208488,28.69114625357401,南京西路,53,80,473,47,184,147,134,146.5,63.0,224.0,207.0,172.0,110.5,153.5,1076.5
静安区,3-普通商圈（58/赶集）,121.4614250413893,31.236412340843074,北京西路,80,80,4443,140,280,148,143,103.0,63.0,99.0,47.5,39.0,71.5,29.0,452.0
静安区,4-优质商圈,121.4509984442888,31.240706358988014,同乐坊,71,80,9513,140,280,146,147,115.0,63.0,41.0,47.5,39.0,151.0,2.5,459.0
静安区,1-待定商圈,121.44988019288527,31.222881856385243,华山医院,120,80,9513,140,280,147,143,41.0,63.0,41.0,47.5,39.0,110.5,29.0,371.0
静安区,3-普通商圈（58/赶集）,121.45764251720996,31.24143749817946,江宁路,65,80,4443,140,280,148,143,123.0,63.0,99.0,47.5,39.0,71.5,29.0,472.0
静安区,1-待定商圈,121.44766283427884,31.238229523102575,康定路,70,80,9513,140,280,149,147,117.0,63.0,41.0,47.5,39.0,38.5,2.5,348.5
静安区,1-待定商圈,121.47132092532696,31.236556379201218,上海电视台,60,80,4443,140,280,147,142,133.0,63.0,99.0,47.5,39.0,110.5,42.5,534.5
静安区,1-待定商圈,121.46757744216052,31.236164077334156,吴江路,64,80,4443,140,280,148,143,125.5,63.0,99.0,47.5,39.0,71.5,29.0,474.5
静安区,1-待定商圈,121.45218328438288,31.241391062230832,西康路,72,80,29727,140,280,147,146,114.0,63.0,1.0,47.5,39.0,110.5,5.5,380.5
江东区,4-优质商圈,121.57418553639314,29.860444321363218,白鹤,24,80,1276,78,257,141,134,200.5,63.0,203.0,171.0,101.5,215.0,153.5,1107.5
青浦区,3-普通商圈（58/赶集）,121.2864730675504,31.177378155983238,徐泾,120,16,5280,31,126,149,83,41.0,223.5,81.0,216.5,209.0,38.5,208.0,1017.5
青浦区,3-普通商圈（58/赶集）,121.20647143905525,31.156974817243597,赵巷,120,80,3738,140,79,141,51,41.0,63.0,124.0,47.5,227.0,215.0,218.0,935.5
青浦区,3-普通商圈（58/赶集）,121.18568135157764,31.203122802027256,重固,120,11,2576,140,43,91,15,41.0,236.5,144.0,47.5,239.0,239.0,230.5,1177.5
黄浦区,4-优质商圈,121.50330732466286,31.216849799364827,董家渡,50,80,5513,140,280,146,137,151.5,63.0,79.0,47.5,39.0,151.0,115.0,646.0
黄浦区,4-优质商圈,121.4938522134401,31.22203521233689,老西门,51,80,4443,140,280,144,140,149.5,63.0,99.0,47.5,39.0,192.5,68.5,659.0
青山湖区,1-待定商圈,115.9502722932733,28.68778502876589,南京东路,45,75,535,39,153,146,132,163.0,134.0,223.0,209.5,195.0,151.0,171.0,1246.5
黄浦区,4-优质商圈,121.51083946331816,31.213923706350517,南浦大桥,45,80,2400,107,276,146,140,163.0,63.0,150.5,128.0,79.5,151.0,68.5,803.5
黄浦区,4-优质商圈,121.50635059993212,31.22960305689527,十六铺,63,80,2402,140,280,147,140,127.5,63.0,149.0,47.5,39.0,110.5,68.5,605.0
朝阳区,4-优质商圈,125.33231256000015,43.89462707054373,人民广场,30,80,1393,84,280,146,135,187.0,63.0,197.5,156.0,39.0,151.0,142.5,936.0
黄浦区,4-优质商圈,121.50286269014002,31.2492392307703,外滩,48,80,5844,130,280,145,136,154.5,63.0,74.0,100.5,39.0,178.0,130.0,739.0
静安区,4-优质商圈,121.4609890393561,31.239187508371238,新闸路,70,80,4443,140,280,149,143,117.0,63.0,99.0,47.5,39.0,38.5,29.0,433.0
黄浦区,3-普通商圈（58/赶集）,121.49863992202206,31.208466743500114,半淞园路,41,80,4443,125,274,146,137,175.5,63.0,99.0,108.0,81.5,151.0,115.0,793.0
黄浦区,1-待定商圈,121.48890114498211,31.245445522123205,北京东路,42,80,4443,140,280,145,142,171.5,63.0,99.0,47.5,39.0,178.0,42.5,640.5
黄浦区,1-待定商圈,121.49515418664889,31.218970333981606,大兴街,56,80,4443,140,280,149,142,141.5,63.0,99.0,47.5,39.0,38.5,42.5,471.0
黄浦区,1-待定商圈,121.49041090665848,31.23457742716793,金陵东路,46,80,4443,140,280,148,143,160.0,63.0,99.0,47.5,39.0,71.5,29.0,509.0
黄浦区,4-优质商圈,121.49870625217305,31.211953614911327,蓬莱公园,44,80,2330,127,280,148,138,165.5,63.0,154.0,105.0,39.0,71.5,100.0,698.0
黄浦区,1-待定商圈,121.50760843349323,31.218299784674862,南外滩,49,80,2400,119,280,144,142,153.0,63.0,150.5,113.5,39.0,192.5,42.5,754.0
黄浦区,1-待定商圈,121.49078423832536,31.22133903743474,西藏南路,47,80,4443,140,280,142,139,157.0,63.0,99.0,47.5,39.0,209.0,83.5,698.0
黄浦区,4-优质商圈,121.49740815267279,31.232097581743353,豫园,47,80,4443,140,280,147,140,157.0,63.0,99.0,47.5,39.0,110.5,68.5,584.5
崇明县,1-待定商圈,121.7070762443075,31.397163368243646,长兴岛,120,10,121,140,42,141,7,41.0,241.5,240.0,47.5,240.0,215.0,237.0,1262.0
市南区,3-普通商圈（58/赶集）,120.31705644037515,36.07317694043645,云南路,19,43,3798,28,170,139,130,210.5,181.5,121.0,220.0,179.5,221.5,182.0,1316.0
崇明县,1-待定商圈,121.85770307388776,31.33663635293451,横沙岛,120,80,29,140,32,7,1,41.0,63.0,242.0,47.5,242.0,243.0,242.0,1120.5
崇明县,3-普通商圈（58/赶集）,121.4066884872769,31.6326657220162,城桥,120,11,41,140,168,148,25,41.0,236.5,241.0,47.5,182.0,71.5,225.0,1044.5
崇明县,1-待定商圈,121.81779721068304,31.510067395954238,陈家,120,80,21,140,38,22,2,41.0,63.0,243.0,47.5,241.0,240.0,240.5,1116.0
